Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU PLN UP3 BANTEN UTARA,"Jl. P. Diponegoro No. 2 Serang, Banten",Buka 24 Jam,4.60,799.67 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '7 kW')","(1, 1, 1)",2025-05-14 17:28:25
SPKLU PLN KP BONJOL,"Jalan Trans Sumatera Bukittinggi - Padang Sidempuan No. 93, Ganggo Hilia, Bonjol, Ganggo Mudiak, Kec. Bonjol, Kabupaten Pasaman, Sumatera Barat 26381",Buka 24 Jam,0.00,172.65 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:32:35
SPKLU PLN UIP SBS,"Jl. Residen Abdul Rozak, Palembang, Sumatera Selatan",Buka 24 Jam,5.00,441.35 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 16:51:46
SPKLU PLN UP3 NIAS GUNUNG SITOLI,"Jl. Gomo street No.21, kelurahan Pasar, Kec. Gunungsitoli, Kota Gunungsitoli, Sumatera Utara",Buka 24 Jam,5.00,494.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:57:16
SPKLU Mall Balekota,"Jl. Jenderal Sudirman No.3, RT.002/RW.012, Buaran Indah, Kec. Tangerang, Kota Tangerang, Banten 15119",Buka 24 Jam,4.75,839.65 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:46:59
SPKLU UP3 BELITUNG,"Jl. Ahmad Yani No.111, Belitung, Kepulauan Bangka Belitung",Buka 24 Jam,4.84,709.53 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 17:21:06
SPKLU PLN ULP INDARUNG,"Jl. Padang - Bengkulu, Batung Taba Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25154",Buka 24 Jam,5.00,159.16 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:29:12
SPKLU REST AREA KM 306 PALEMBANG,Ruas Tol Terbangi Besar - Pematang Panggang  - Kayu Agung,Buka 24 Jam,4.48,495.49 km,3/3 Konektor Tersedia,"('22 kW', 'A CCS2', 'B CCS2')","(1, 1, 1)",2025-05-14 16:57:36
SPKLU Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 87 A Tol Bakauheni-Terbanggi Besar, Fajar Baru, Kec. Jati Agung, Kabupaten Lampung Selatan, Lampung",Buka 24 Jam,4.94,670.17 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:15:00
SPKLU TANG AIA CAFE & RESTO,"Jl. Lintas Sumatera Tengah Nagari Kunangan Parit Rantang, Kamang Baru, Kabupaten Sijunjung, Sumatera Barat",Buka 24 Jam,5.00,66.50 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:15:37
SPKLU REST AREA KM 67 A Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 A Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.00,688.29 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:19:09
SPKLU Temenasi Resto,"Jl Kalibaru, Parigi Baru, Kota Tangerang Selatan, Banten",Buka 24 Jam,5.00,850.67 km,3/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(1, 1, 1)",2025-05-14 18:14:53
SPKLU PLN REST AREA KM 65A,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,527.24 km,2/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 1)",2025-05-14 17:01:16
SPKLU Green Cleosa Ciledug,"Sudimara Bar., Kota Tangerang, Banten",Buka 24 Jam,3.00,848.38 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:05:22
SPKLU KANTOR UP3 METRO,"Jl. Letjend Alamsyah Ratu Prawira Negara, Metro, Kec. Metro Pusat, Kota Metro, Lampung 34124",Buka 24 Jam,5.00,656.06 km,2/2 Konektor Tersedia,"('50 kW', '50 kW')","(1, 1)",2025-05-14 17:14:15
SPKLU KFC BUMI INDAH,"Jl. Raya Bumi Indah, Kuta Jaya, Kec. Ps. Kemis, Kabupaten Tangerang, Banten 15560",Buka 24 Jam,4.20,832.81 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:40:56
SPKLU PLN ULP ANYER,"Jl. Raya Anyer No. 20, Anyar, Kec. Anyar, Kabupaten Serang, Banten",Buka 24 Jam,4.00,778.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:25:29
SPKLU PLN IP SURALAYA,"Jl. Suralaya No. 21, Suralaya, Kec. Pulomerak, Kota Cilegon, Banten 42439",Buka 24 Jam,5.00,772.03 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 17:24:05
SPKLU PLN ULP AIR MOLEK,"Jl Sultan Ibrahim, Candirejo, Kec. Pasir Penyu, Kabupaten Indragiri Hulu, Riau",Buka 24 Jam,5.00,63.92 km,1/1 Konektor Tersedia,"('30 kW',)","(1,)",2025-05-14 16:15:26
SPKLU WISMA UPDL SURALAYA,Jl. Suralaya – Salira - Kec. Puloampel - Kabupaten Serang - Banten,Buka 24 Jam,0.00,772.27 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:24:24
SPKLU PLN ULP SUNGAI PENUH,"Jl. RE Martadinata No.1 Kota Sungai Penuh, Jambi",Buka 24 Jam,3.50,185.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:34:09
SPKLU Flavor Bliss Suvarna Sutera,"Jl. Suvarna Sutera Blvd, Suka Harja, Kec. Sindang Jaya, Kabupaten Tangerang, Banten 15560",Buka 24 Jam,4.63,830.59 km,1/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 0)",2025-05-14 17:39:37
SPKLU Masjid Agung Al-Ikhlas,"Karang Tengah, Kota Tangerang, Banten",Buka 24 Jam,3.69,847.94 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 18:03:50
SPKLU TERRACE 9C SUVARNA SUTERA,"Jl. Suvarna Sutera Boulevard, Wanakerta Kec. Cikupa Kab. Tangerang",Buka 24 Jam,4.80,828.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:37:21
SPKLU TOMANG TOL,"Tomang Tol, Larangan Utara, Kota Tangerang, Banten",Buka 24 Jam,0.00,850.45 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:13:38
SPKLU PLN ULP TANJUNG BALAI,"Jl. Jendral Sudirman, Tj. Balai Kota I, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara 21334",Buka 24 Jam,1.00,430.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:48:25
SPKLU PLN ULP MUARA LABUH,"Jalan Batang Lawe, Muara Labuh, Pasir Talang Bar., Kec. Sungai Pagu, Kabupaten Solok Selatan, Sumatera Barat 27776",Buka 24 Jam,0.00,138.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:26:51
SPKLU PLN ULP SIMPANG EMPAT,"Lingkuang Aua, Pasaman, West Pasaman Regency, West Sumatra 26566",Buka 24 Jam,5.00,218.03 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:36:18
SPKLU Perumahan Sacna Sunter Agung,"Jl. Nusantara Selatan RW 17, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",Buka 24 Jam,5.00,852.58 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 18:22:33
SPKLU PLN KP RIMBO DATA,"Tanjuang Balik, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,0.00,124.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:24:44
SPKLU The Campus Coffee and Eatery,"Jl. Pinang, Pabuaran, Kec. Tigaraksa, Kabupaten Tangerang, Banten",Buka 24 Jam,5.00,835.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:43:14
SPKLU PLN ULP PANGKALPINANG,"Jl. Jend. Sudirman No. 180 Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172",Buka 24 Jam,5.00,523.13 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:59:17
SPKLU Jaya Imperial Park,"Jaya Garden Polis, Jl. Raya Mauk KM. 11 Sepatan, Tangerang - Banten",Buka 24 Jam,4.47,831.02 km,0/2 Konektor Tersedia,"('22 kW', '4 kW')","(0, 0)",2025-05-14 17:39:57
SPKLU Kantor Kelurahan Sudimara Barat,"Jl Raden Fatah, Sudimara Bar., Kota Tangerang, Banten",Buka 24 Jam,5.00,848.13 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:04:25
SPKLU Paramount Petals Club House,"Jl. Boulevard Paramount Petals, Cukang Galih, Tangerang Regency, Banten",Buka 24 Jam,3.57,839.19 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:46:45
SPKLU Rest Area KM 36 A Pekanbaru - Bangkinang,"Jl. Tol Pekanbaru - Bangkinang KM 36 A, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,4.50,118.40 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:21:51
SPKLU PLN ULP LINTAU,"Nagari Tigojangko, Jl. Sitangkai-Balaitangah No.Km.3, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat",Buka 24 Jam,5.00,104.94 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:19:25
SPKLU PLN KP PANTI,"Jl lintas Panti, Panti, Kabupaten Pasaman, Sumatera Barat 26352",Buka 24 Jam,0.00,205.20 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:35:43
SPKLU PLN ULP SRIBAWONO,"Jl. Raya No.93, Mataram Baru, Kec. Mataram Baru, Kabupaten Lampung Timur, Lampung 34199",Buka 24 Jam,3.00,700.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:19:19
SPKLU Maggiore Junction,"Cihuni, Pagedangan, Tangerang Regency, Banten 15332",Buka 24 Jam,1.00,846.79 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 18:00:42
SPKLU PLN MESJID SYUHADA PALANGKI,"Simpang 4 palangki, Koto Baru, Kec. IV Nagari, Kabupaten Sijunjung, Sumatera Barat 27564",Buka 24 Jam,5.00,97.28 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:17:45
SPKLU PLN ULP BANGKINANG,"Jl. Langgini, Kec. Bangkinang, Kabupaten Kampar, Riau",Buka 24 Jam,5.00,113.92 km,0/1 Konektor Tersedia,"('30 kW',)","(0,)",2025-05-14 16:21:25
SPKLU Istana Negara,"Jl Veteran, Jakarta Pusat, DKI Jakarta",Buka 24 Jam,0.00,852.07 km,3/3 Konektor Tersedia,"('22 kW', '180 kW', '180 kW')","(1, 1, 1)",2025-05-14 18:20:00
SPKLU PLN Universitas Negeri Padang,"Padang, Air Tawar Bar., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173",Buka 24 Jam,5.00,161.09 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:30:48
SPKLU Hotel Prime Park,"Jl. Jendral Sudirman No 3, Simpang Tiga, Kota Pekanbaru, Riau",Buka 24 Jam,0.00,103.06 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:18:38
SPKLU PLN ULP TEBING TINGGI,"Jl Sekip, Kupang, Kec. Tebing Tinggi, Kab. Empat Lawang, Sumatera Selatan",Buka 24 Jam,5.00,381.96 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:45:29
SPKLU Dealer Vinfast,"Jl. Raya Merdeka No. 175, Cimone Jaya, Kec. Karawaci, Kota Tangerang, Banten",Buka 24 Jam,0.00,838.22 km,2/2 Konektor Tersedia,(),(),2025-05-14 17:46:07
SPKLU Rest Area KM 45 A Pekanbaru - Dumai,"Jl. Tol Pekanbaru - Dumai KM 45 A, Kandis, Kec. Kandis, Kabupaten Siak, Riau 26868",Buka 24 Jam,4.95,159.51 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 16:29:27
SPKLU PLN UP3 SUBULUSSALAM,"Jl. Cut meutia rimo, Penanggalan, Kec. Penanggalan, Kota Subulussalam, Aceh 24783",Buka 24 Jam,5.00,532.18 km,1/2 Konektor Tersedia,"('25 kW', '22 kW')","(0, 1)",2025-05-14 17:02:37
SPKLU REST AREA 56B TOL Palembang - Prabumulih,"Ruas TOL Palembang - Prabumulih, Kabupaten Ogan Ilir, Sumatera Selatan",Buka 24 Jam,3.00,452.24 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:53:23
SPKLU Summarecon Tangerang Marketing Gallery,"Jl. Bulevard Raya BLR 001, Summarecon, Tangerang, Kabupaten Tangerang, Banten 15810",Buka 24 Jam,0.00,837.56 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:45:37
SPKLU Lapangan Jati Universitas Mercu Buana,"Jl. Meruya Selatan No.1, RT.4/RW.1, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,4.73,849.00 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 18:07:53
SPKLU PLN PANDAN VIEW,"Jln. Mandeh, Ampang Pulai, Koto XI Tarusan, Kabupaten Pesisir Selatan, Sumatera Barat 25654",Buka 24 Jam,5.00,167.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:32:20
SPKLU HOTEL MAESTRO PONTIANAK,"Jl. Slt. Abdurrahman No. 72-74, Akcaya, kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat",Buka 24 Jam,4.44,848.49 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 18:06:00
SPKLU PLN ULP LIMAPULUH,"Jl. Perintis Kemerdekaan, Lima Puluh Kota, Kec. Lima Puluh, Kabupaten Batu Bara, Sumatera Utara 21255",Buka 24 Jam,5.00,472.28 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:55:09
SPKLU PLN ULP KENTEN,"Palembang, Suka Maju, Kec. Sako, Kota Palembang, Sumatera Selatan 30961",Buka 24 Jam,0.00,438.70 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:50:03
SPKLU PLN ULP UJUNG BATU,"Jl. Raya Ujung Batu - Bonai Darussalam, Ngaso, Kec. Ujung Batu, Kabupaten Rokan Hulu, Riau",Buka 24 Jam,5.00,181.86 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:33:27
SPKLU PLN ULP Tanjungpinang Kota,"Jalan Ir Sutami, Kelurahan Tanjung Pinang Timur, Kecamatan Bukit Bestari Kota Tanjungpinang Provinsi Kepulauan Riau",Buka 24 Jam,5.00,338.55 km,2/2 Konektor Tersedia,"('22 kW', '4 kW')","(1, 1)",2025-05-14 16:43:05
SPKLU HOTEL MAHKOTA SINGKAWANG,"Jl. P. Diponegoro No.1, Pasiran, Kec. Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122",Buka 24 Jam,5.00,821.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:33:51
SPKLU PLN ULP SELAT PANJANG,"Jl.Yos sudarso., Kec. Tebing Tinggi, Kabupaten Kepulauan Meranti, Riau",Buka 24 Jam,0.00,193.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:34:45
SPKLU Rest Area KM 36 B Bangkinang - Pekanbaru,"Jl. Tol Pekanbaru - Bangkinang KM 36 B, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,1.00,118.21 km,0/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-14 16:21:41
SPKLU HOTEL ASTON ANYER,"Jl. Raya Karang Bolong No 139, Karang Suraga, Kec. Cinangka, Kab Serang Banten",Buka 24 Jam,5.00,782.32 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 17:26:09
SPKLU Hotel Mercure Pontianak,"Jl. Jenderal Ahmad Yani No.91, Bansir Laut, Kec. Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78124",Buka 24 Jam,4.80,850.29 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 18:13:22
SPKLU PLN ULP Muratara,"Lawang Agung, Kec. Rupit, Kab. Musi Rawas Utara, Sumatera Selatan",Buka 24 Jam,0.00,283.30 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 16:40:57
SPKLU PLN UP3 BANGKA,"Jl. Jendral Sudirman No.180, Selindung Baru, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172",Buka 24 Jam,5.00,523.14 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-14 16:59:28
SPKLU Bioskop NSCXMeirobie Belitung,"Jl. Pilang Dukong, Dukong, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33417",Buka 24 Jam,0.00,708.98 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 17:20:40
SPKLU REST AREA KM 68 B Tol Merak - Tangerang,"Banjaragung, Kec. Cipocok Jaya, Kota Serang, Banten 42122",Buka 24 Jam,3.55,804.59 km,5/5 Konektor Tersedia,"('60 kW', '60 kW', '22 kW')","(1, 1, 1)",2025-05-14 17:30:48
SPKLU Grand Batavia,"Puri Jaya Batavia Jl. Raya Cadas - Kukun, Sindangsari, Pasar Kemis, Kabupaten Tangerang",Buka 24 Jam,4.69,828.92 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-14 17:38:07
SPKLU MABES AD,"Jl. Veteran, Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,852.32 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 18:20:55
